Наименование товара;Цена розничная;Минимальная партия, шт;Количество в упаковке;Изображение;Производитель
Чипсы картофельные «Бульба Chips» со вкусом сметаны и лука 75 г.;1.49;6;25;https://img.unistore.by/UserFiles/images/catalog/Goods/1172/00571172/norm/thumbs/00571172.n_1_1000x1000.png.jpg?1684863008;"ООО ""Белпродукт"", РБ, 246009, г.Гомель, ул.Добрушская, 12, корп. 5, к.1"
Чипсы «Белорусские» 100 г;1.54;3;25;https://img.unistore.by/UserFiles/images/catalog/Goods/5020/00785020/norm/thumbs/00785020.n_1_1000x1000.png.jpg?1684863008;4.5 г
Чипсы картофельные «Белорусские» с луком, 100 г.;1.54;3;25;https://img.unistore.by/UserFiles/images/catalog/Goods/5021/00785021/norm/thumbs/00785021.n_1_1000x1000.png.jpg?1684269006;4.5 г
Чипсы «Mega Chips» сметана и лук, 100 г;1.55;6;25;https://img.unistore.by/UserFiles/images/catalog/Goods/1695/00141695/norm/thumbs/00141695.n_1_1000x1000.png.jpg?1684863008;"ООО ""Белпродукт"", РБ, 246009, г. Гомель, ул. Добрушская, 12, корп.5"
Чипсы «Mega Chips» сметана и сыр, 100 г;1.55;6;25;https://img.unistore.by/UserFiles/images/catalog/Goods/2945/00082945/norm/thumbs/00082945.n_1_1000x1000.png.jpg?1684863008;"ООО ""Белпродукт"", 246009, г. Гомель, ул. Добрушская, 12, корп. 5, Республика Беларусь."
Чипсы «Mega Chips» со вкусом бекона 100 г.;1.58;6;25;https://img.unistore.by/UserFiles/images/catalog/Goods/2943/00082943/norm/thumbs/00082943.n_1_1000x1000.png.jpg?1684863008;6.5 г
Чипсы «Mega Chips» со вкусом креветки, 100 г.;1.58;6;25;https://img.unistore.by/UserFiles/images/catalog/Goods/2295/00512295/norm/thumbs/00512295.n_1_1000x1000.png.jpg?1684863008;"ООО ""Белпродукт"", РБ, 246009, г. Гомель, ул. Добрушская, 12, корп.5"
Чипсы «Mega Chips» со вкусом холодеца с хреном 100 г.;1.58;5;25;https://img.unistore.by/UserFiles/images/catalog/Goods/7509/00157509/norm/thumbs/00157509.n_1_1000x1000.png.jpg?1684863008;7 г
Чипсы «Mega Chips» со вкусом грибов со сметаной 100 г.;1.6;6;25;https://img.unistore.by/UserFiles/images/catalog/Goods/0892/00220892/norm/thumbs/00220892.n_1_1000x1000.png.jpg?1684863008;"ООО ""Белпродукт"", РБ, 246009, г. Гомель, ул. Добрушская, 12, корп.5"
Чипсы из натурального картофеля «Fry’s» вкус краб, 70 г;1.6;6;24;https://img.unistore.by/UserFiles/images/catalog/Goods/7773/01007773/norm/thumbs/01007773.n_1_1000x1000.png.jpg?1684355407;ООО «Глобал Снек», 142432, Московская обл., г. Черноголовка, пр-д 3-й, стр. 10/5, Россия.
Чипсы из сырого картофеля «Онега» с крабом, 75 г.;1.6;3;24;https://img.unistore.by/UserFiles/images/catalog/Goods/6325/00656325/norm/thumbs/00656325.n_1_1000x1000.png.jpg?1684441806;5 г
Чипсы рифлёные «Онега» Стейк на гриле, 75 г;1.6;3;24;https://img.unistore.by/UserFiles/images/catalog/Goods/9555/01109555/norm/thumbs/01109555.n_1_1000x1000.png.jpg?1684863008;5.5 г
Чипсы из натурального картофеля «Fry’s» вкус Сыр, 70 г;1.69;6;24;https://img.unistore.by/UserFiles/images/catalog/Goods/7775/01007775/norm/thumbs/01007775.n_1_1000x1000.png.jpg?1684355407;ООО «Глобал Снек», 142432, Московская обл., г. Черноголовка, пр-д 3-й, стр. 10/5, Россия.
Чипсы из сырого картофеля «Онега» сметана и лук, 75 г.;1.69;6;24;https://img.unistore.by/UserFiles/images/catalog/Goods/6324/00656324/norm/thumbs/00656324.n_1_1000x1000.png.jpg?1684441806;5 г
Чипсы из сырого карофеля «Онега» мясо на углях, 75 г.;1.73;6;24;https://img.unistore.by/UserFiles/images/catalog/Goods/6326/00656326/norm/thumbs/00656326.n_1_1000x1000.png.jpg?1684096208;5 г
Чипсы из натурального картофеля «Fry’s» вкус сметана с зеленью, 70 г;1.79;6;24;https://img.unistore.by/UserFiles/images/catalog/Goods/7774/01007774/norm/thumbs/01007774.n_1_1000x1000.png.jpg?1684355407;ООО «Глобал Снек», 142432, Московская обл., г. Черноголовка, пр-д 3-й, стр. 10/5, Россия.
Чипсы «Mega Chips» со вкусом норвежского лобстера, 100 г.;1.8199999999999998;6;25;https://img.unistore.by/UserFiles/images/catalog/Goods/2387/00762387/norm/thumbs/00762387.n_1_1000x1000.png.jpg?1684614605;7 г
Чипсы из натурального картофеля «Fry’s» вкус бекон, 70 г;1.8199999999999998;6;24;https://img.unistore.by/UserFiles/images/catalog/Goods/7772/01007772/norm/thumbs/01007772.n_1_1000x1000.png.jpg?1684355407;ООО «Глобал Снек», 142432, Московская обл., г. Черноголовка, пр-д 3-й, стр. 10/5, Россия.
Мегачипсы «Extremum» со вкусом тайского перца, 100 г.;1.85;6;25;https://img.unistore.by/UserFiles/images/catalog/Goods/5528/00615528/norm/thumbs/00615528.n_1_1000x1000.png.jpg?1684863008;"ООО ""Белпродукт"", РБ, 246009, г. Гомель, ул. Добрушская, 12, корп.5"
Чипсы картофельные «Mega Chips» со вкусом пиццы пепперони, 100 г.;1.9;6;25;https://img.unistore.by/UserFiles/images/catalog/Goods/6343/00706343/norm/thumbs/00706343.n_1_1000x1000.png.jpg?1684863008;7 г
Чипсы «Lay's» с солью, 81 г;1.96;6;25;https://img.unistore.by/UserFiles/images/catalog/Goods/3919/01273919/norm/thumbs/01273919.n_1_1000x1000.png.jpg?1684096209;6 г
Чипсы из картофеля «Fry’s» жгучий японский васаби, 80 г;2.18;6;24;https://img.unistore.by/UserFiles/images/catalog/Goods/1416/01291416/norm/thumbs/01291416.n_1_1000x1000.png.jpg?1684528206;ООО «Глобал Снек», 142432, Московская обл., г. Черноголовка, пр-д 3-й, стр. 10/5, Россия.
Чипсы из натурального картофеля «Fry’s» вкус острый тайский чили, 80 г;2.18;6;24;https://img.unistore.by/UserFiles/images/catalog/Goods/1419/01291419/norm/thumbs/01291419.n_1_1000x1000.png.jpg?1684355407;ООО «Глобал Снек», 142432, Московская обл., г. Черноголовка, пр-д 3-й, стр. 10/5, Россия.
Чипсы из натурального картофеля «Fry’s» ядреная русская горчица, 80г;2.18;6;24;https://img.unistore.by/UserFiles/images/catalog/Goods/1418/01291418/norm/thumbs/01291418.n_1_1000x1000.png.jpg?1684355407;ООО «Глобал Снек», 142432, Московская обл., г. Черноголовка, пр-д 3-й, стр. 10/5, Россия.
Чипсы «Lay's» Из Печи, сметана и зелень, 85 г;2.39;6;14;https://img.unistore.by/UserFiles/images/catalog/Goods/6905/01146905/norm/thumbs/01146905.n_1_1000x1000.png.jpg?1684701005;5.5 г
Чипсы «Lay's» лисички в сметане, 85 г;2.39;6;14;https://img.unistore.by/UserFiles/images/catalog/Goods/6518/00806518/norm/thumbs/00806518.n_1_1000x1000.png.jpg?1684863008;6 г
Чипсы «Mega Chips» грибы со сметаной, 200 г;2.54;6;16;https://img.unistore.by/UserFiles/images/catalog/Goods/2301/00512301/norm/thumbs/00512301.n_1_1000x1000.png.jpg?1684863008;7 г
Чипсы «Mega Chips» натуральные, 200 г.;2.7199999999999998;6;16;https://img.unistore.by/UserFiles/images/catalog/Goods/4396/00964396/norm/thumbs/00964396.n_1_1000x1000.png.jpg?1684863008;7 г
Чипсы «Mega Chips» сметана и лук, 200 г;2.8;6;16;https://img.unistore.by/UserFiles/images/catalog/Goods/7195/00177195/norm/thumbs/00177195.n_1_1000x1000.png.jpg?1684863008;7 г
Чипсы из сыр.кар.«ОНЕГА»(смет.и лук)140г;2.8;6;16;https://img.unistore.by/UserFiles/images/catalog/Goods/2699/01272699/norm/thumbs/01272699.n_1_1000x1000.png.jpg?1684863008;ОНЕГА
Чипсы из сырого картоф.«ОНЕГА»(краб)140г;2.86;6;16;https://img.unistore.by/UserFiles/images/catalog/Goods/2697/01272697/norm/thumbs/01272697.n_1_1000x1000.png.jpg?1684863008;ОНЕГА
Чипсы картофельные «Mega Chips» холодец с хреном, 200 г.;2.88;5;16;https://img.unistore.by/UserFiles/images/catalog/Goods/2298/00512298/norm/thumbs/00512298.n_1_1000x1000.png.jpg?1684863008;7 г
Чипсы «Mega Chips» сметана и сыр, 200 г;2.89;6;16;https://img.unistore.by/UserFiles/images/catalog/Goods/7194/00177194/norm/thumbs/00177194.n_1_1000x1000.png.jpg?1684863008;7 г
Чипсы «Mega Chips» со вкусом креветки, 200 г.;2.89;6;16;https://img.unistore.by/UserFiles/images/catalog/Goods/8819/00638819/norm/thumbs/00638819.n_1_1000x1000.png.jpg?1684863008;7 г
ЧИПСЫ КАРТ.«MEGA CHIPS»(чевапчичи)200г;2.89;6;16;https://img.unistore.by/UserFiles/images/catalog/Goods/0845/01140845/norm/thumbs/01140845.n_1_1000x1000.png.jpg?1684701005;БЕЛПРОДУКТ
Чипсы «Бульба Chips» Трюфельный соус, 150 г;2.98;6;20;https://img.unistore.by/UserFiles/images/catalog/Goods/9214/01259214/norm/thumbs/01259214.n_1_1000x1000.png.jpg?1684863008;ООО «Белпродукт» 246009, г. Гомель, ул. Добрушская, 12, корп. 5, Беларусь.
Чипсы «Бульба Chips» Перец с солью, 150 г;2.99;6;20;https://img.unistore.by/UserFiles/images/catalog/Goods/9215/01259215/norm/thumbs/01259215.n_1_1000x1000.png.jpg?1684863008;ООО «Белпродукт» 246009, г. Гомель, ул. Добрушская, 12, корп. 5, Беларусь.
Чипсы «FRY’S» (вкус бекона) 130 г;3.31;6;15;https://img.unistore.by/UserFiles/images/catalog/Goods/6093/01546093/norm/thumbs/01546093.n_1_1000x1000.png.jpg?1684863008;ООО «Глобал Снек», 142432, Московская обл., г. Черноголовка, пр-д 3-й, стр. 10/5, Россия.
Чипсы «FRY’S» (натурал.карт.,краб) 130г;3.31;6;15;https://img.unistore.by/UserFiles/images/catalog/Goods/6095/01546095/norm/thumbs/01546095.n_1_1000x1000.png.jpg?1684863008;ООО «Глобал Снек», 142432, Московская обл., г. Черноголовка, пр-д 3-й, стр. 10/5, Россия.
Чипсы«FRY’S»(натурал.кар.,смет/зел)130г;3.31;6;15;https://img.unistore.by/UserFiles/images/catalog/Goods/6091/01546091/norm/thumbs/01546091.n_1_1000x1000.png.jpg?1684863008;ООО «Глобал Снек», 142432, Московская обл., г. Черноголовка, пр-д 3-й, стр. 10/5, Россия.
Чипсы «Lay's» сметана и зелень, 225 г;4.04;6;14;https://img.unistore.by/UserFiles/images/catalog/Goods/4500/00554500/norm/thumbs/00554500.n_1_1000x1000.png.jpg?1684096208;6 г
Чипсы «Lay's» сметана и лук, 225 г;4.3;6;14;https://img.unistore.by/UserFiles/images/catalog/Goods/4499/00554499/norm/thumbs/00554499.n_1_1000x1000.png.jpg?1684441806;6 г
Чипсы «Lay's Stax» пикантная паприка, 140 г;4.85;3;9;https://img.unistore.by/UserFiles/images/catalog/Goods/3772/01273772/norm/thumbs/01273772.n_1_1000x1000.png.jpg?1684614605;5 г
Чипсы «Lay's Stax» ароматные ребрышки барбекю, 140 г;5.09;3;9;https://img.unistore.by/UserFiles/images/catalog/Goods/3768/01273768/norm/thumbs/01273768.n_1_1000x1000.png.jpg?1684614605;5 г
Чипсы «Lay's Stax» сливочный сыр, 140 г;5.5;3;9;https://img.unistore.by/UserFiles/images/catalog/Goods/3769/01273769/norm/thumbs/01273769.n_1_1000x1000.png.jpg?1684096209;5 г
Арахис«МR.CRUNCHER»(хр.кор,хол/хрен)60г;0.95;4;22;https://img.unistore.by/UserFiles/images/catalog/Goods/4316/01374316/norm/thumbs/01374316.n_1_1000x1000.png.jpg?1684614605;CRUNCHER
Арахис «МR.CRUNCHER» (хр.кор,сыр) 60г;0.97;4;22;https://img.unistore.by/UserFiles/images/catalog/Goods/4345/01374345/norm/thumbs/01374345.n_1_1000x1000.png.jpg?1684787407;CRUNCHER
Арахис«МR.CRUNCHER»(хр.кор,смет/лук)60г;0.97;3;22;https://img.unistore.by/UserFiles/images/catalog/Goods/4344/01374344/norm/thumbs/01374344.n_1_1000x1000.png.jpg?1684528206;CRUNCHER
Арахис «МR.CRUNCHER» (хр.кор,бекон) 60г;1.02;3;22;https://img.unistore.by/UserFiles/images/catalog/Goods/4314/01374314/norm/thumbs/01374314.n_1_1000x1000.png.jpg?1684096209;CRUNCHER
Арахис «МR.CRUNCHER» (хр.кор,васаби) 60г;1.02;3;22;https://img.unistore.by/UserFiles/images/catalog/Goods/4313/01374313/norm/thumbs/01374313.n_1_1000x1000.png.jpg?1684269006;CRUNCHER
Арахис жареный «Никитин» солёный, 100 г;1.13;3;32;https://img.unistore.by/UserFiles/images/catalog/Goods/8176/00068176/norm/thumbs/00068176.n_1_1000x1000.png.jpg?1684787407;"ООО ""Никитин"", 223141, Минская обл., г.Логойск, ул. Победы, д. 102, комн. 1, Беларусь."
Арахис жареный «Хмельнов» соленый, 230 г;2.02;3;30;https://img.unistore.by/UserFiles/images/catalog/Goods/7496/00697496/norm/thumbs/00697496.n_1_1000x1000.png.jpg?1684863008;"ООО ""Маркет Мастер"" 222201, Минская обл., г. Смолевичи, ул. Промышленная, 3, к. 21, Беларусь."
Десерт «Fresh Box» из изюма, арахиса и орехов, 150 г;2.06;3;35;https://img.unistore.by/UserFiles/images/catalog/Goods/3470/00703470/norm/thumbs/00703470.n_1_1000x1000.png.jpg?1684355407;16 г
Арахис жареный «Никитин» очищенный,солёный, 200 г;2.24;3;24;https://img.unistore.by/UserFiles/images/catalog/Goods/4228/00354228/norm/thumbs/00354228.n_1_1000x1000.png.jpg?1684787407;"ООО ""Никитин"", РБ, 223141, Минская обл., г.Логойск, ул. Победы, д. 102."
Арахис обжаренный «Белый пеликан» в скорлупе, 130 г;2.29;3;20;https://img.unistore.by/UserFiles/images/catalog/Goods/6865/01256865/norm/thumbs/01256865.n_1_1000x1000.png.jpg?1684863008;27.2 г
Смесь «Белый пеликан» молодёжная, 100 г;2.7199999999999998;3;12;https://img.unistore.by/UserFiles/images/catalog/Goods/1620/00071620/norm/thumbs/00071620.n_1_1000x1000.png.jpg?1684528206;460 ккал / 1924 кДж
Миндаль «Белый пеликан» жареный, 50 г.;3.1;2;20;https://img.unistore.by/UserFiles/images/catalog/Goods/0561/00110561/norm/thumbs/00110561.n_1_1000x1000.png.jpg?1684863008;20 г
Смесь «Белый Пеликан» гавайи микс, 100 г.;3.34;3;12;https://img.unistore.by/UserFiles/images/catalog/Goods/5339/00015339/norm/thumbs/00015339.n_1_1000x1000.png.jpg?1684863007;1.48 г
